language,text
2,вирівняння відмінностей між західною та
2,акціонерному капіталі становить близько
2,Провідне місце в
2,мова поділяється на
2,є державні та
2,освіти в Німеччині передбачає
2,оскільки в ній
2,часи тенісного буму
2,і Генрі Маске
2,ж таки в Європейському Союзі
2,у Федеративній Республіці Німеччина
2,ступенем централізації та
2,офіційному гімні створеного і керованого
2,вирішити питання утворення нового державного
2,Проте в цей час існували
2,багатотисячний мітинг на підтримку установчих
2,здебільшого не підтримали більшовицький переворот
2,умовах Громадянської війни
2,У Грузії Радянська влада
2,Введення в дію цих документів
2,прийняла відозву до всіх
2,Територія Радянського Союзу швидко
2,цей період закладаються
2,системою допомоги США країнам світу
2,одна з причин централізованої
2,увійшли нові країни
2,насправді радянська економіка знаходилася у
2,революції в Чехословаччині та введення
2,з державної власності
2,комуністичними партійними діячами було
2,ця палата зібралася на
2,До проголошення соціалізму в
2,сама була переважно російською
2,які легально залишалися
2,причому більшість робочої сили було
2,на душу населення за
2,Соціалістична Федеративна Республіка
2,місії генерала Ніколая Корнєєва
2,через його відмову
2,правління Йосипа Броз Тіто
2,писати проти політичної системи
2,мали статус офіційних в окремих
2,БіГ офіційною мовою
2,Албанська та турецька
2,турецькою більшістю була турецька
2,а з жовтня
2,Югославії попросили голову радянської
2,ООН під керівництвом
2,Республіки Сербія державною мовою є
2,століття входила до
2,республіка Сербія і
2,року на референдумі була
2,склад затверджується Скупщиною
2,Згідно сербської Конституції кабінет
2,здійснює підбір кандидатур на посади
2,Сербія успадкувала приблизно третину
2,метою збору інформації для
2,офіційно можуть використовуватися
2,довжина берегової лінії
2,є дуже високим
2,тому сміття або
2,правителю князю Міхайлу з династії
2,Деякий час цього вдавалось уникати
2,за рахунок колишніх османських
2,після зречення Ніколи І парламент
2,половини учасників висловилась
2,Чорногорії офіційний статус кандидата на
2,знайти підтримку серед представників інших
2,входить в систему поділу
2,президенту та уряду
2,Президент обирається на
2,практики на всій території
2,Міський транспорт в Чорногорії
2,принесла країні жіноча збірна з
2,на півночі з
2,морем і Панонською
2,на військову допомогу визнала протекторат
2,сучасної Словенії підпала
2,велика частина Словенії
2,Словенія увійшла до складу
2,Союзу визнали Словенію як
2,Маркування національної ідентичності у державних
2,переходить до одного
2,однієї із заток Адріатичного моря
2,розширюють свої володіння за рахунок
2,увійшли до складу новоствореного Королівства
2,проти нацистських окупантів і
2,врегулювання конфлікту знову
2,існує на підставі
2,Згідно з конституцією
2,року і ратифікувала
2,має багату кінематографічну
2,спорту беруть збірні країни з
2,іменник μάκρος у стародавній і
2,Зевса і онука Девкаліона
2,червня міністри закордонних справ
2,світу незалежним колишнім
2,Македонії займають середньовисокі гори із
2,Македонських воєн Македонія
2,в історії Македонії почався в
2,левову частину яких
2,відділення болгарської православної
2,вступ Республіки Македонія до
2,Консервативна партія Македонії на
2,незалежності держави та виведення
2,Певного розвитку набула фармацевтична
2,належить до Македонської православної
2,Охридського в Бітолі
2,духовної культури й літератури
2,промені якого сполучаються з червоною
2,заходу на схід на
2,основному лежить в
2,і чеську корону перебрала
2,виявив прагнення чехів
2,на нові національні
2,Чехія стала першою
2,коаліції в другій світовій
2,шляхом збройної агресії з боку
2,включають у себе сухопутні війська
2,представництв в Європі
2,У братських школах
2,народну творчість досліджували Людвік
2,чеський архітектор Йозеф
2,Угорщиною та на заході
2,у незначних кількостях в
2,суми опадів перевищують
2,в Словаччині відає
2,частина Словаччини входила
2,Словаччину в другій
2,XIX столітті під впливом
2,в Пряшеві було
2,Словаччині введено широку
2,прийшла комуністична партія на
2,реформування Комуністичної партії
2,переформатована на Чеську і
2,президентом закон був
2,року до парламенту Словаччини пройшли
2,на політичне життя держави також
2,трудящих є Конфедерація профспілок Словацької
2,судами загальної юрисдикції та
2,суди були скасовані
2,століття герб використовувався як
2,іноземців і іноземні інвестиції
2,Нітри має фабрику
2,і нафтохімічна промисловість
2,видобуваються в незначних кількостях
2,соціалізму гірнича промисловість
2,У Словаччині видобувають
2,Після другої світової
2,Багато громадян Словаччини
2,вартість експорту склала
2,Уже з часів середньовіччя в
2,словацькі політичні організації
2,головним чином за
2,у Канаді Ватикан призначив
2,система дошкільних закладів освіти
2,надавати лише перший бакалаврський ступінь
2,мають багато спільного в багатьох
2,початку XIX століття в архітектурі
2,помітна творчість Кирила
2,митців зібрані в
2,же час філолог
2,українську мову перекладали українські
2,може пишатись творчим доробком
2,зібрані народні кошти в
2,і хор словацьких
2,часів Чехословаччини була
2,ЦК Компартії Словаччини
2,футбольний союз організовує змагання
2,і бронзову у
2,Замбією у вигляді вузького
2,лінія загальною протяжністю
2,У північних і південних
2,Людериц викупив ділянку
2,влада заохочували приїзд білих
2,який одержав на виборах
2,смуга Капріві знову
2,року до парламенту Намібії
2,і консульських представництв в Україні
2,у господарстві країни розподіляється
2,в державний бюджет Намібії за
2,великої рогатої худоби
2,приносить рибальство у
2,молочні вироби на загальну
2,у містах на території усієї
2,з інших континентів помітна громада
2,відміну від більшості африканських
2,З алкогольних напоїв в Намібії
2,в себе як її
2,державного ладу України окреслено в
2,особливості розподілу повноважень
2,них не дістала загального
2,ідеї щодо форм державного правління
2,форми правління була
2,інших підтверджуються хоча
2,встановлених і незмінних
2,найпростішу форму правління це автократія
2,рівноправність гілок влади та їх
2,як форму правління
2,критерію чільне місце займає
2,вищими органами державної
2,він заміщає цю
2,за державницькою теорією зазначені втілюють
2,обираються безпосередньо народом
2,республіки і монархії
2,свою діяльність в
2,забезпечення безпеки залишилися під контролем
2,Омар прийняв рішення не
2,переходить в невисокі ланцюги
2,Округи розділені на дрібніші
2,Його Величність Султана
2,нагороджено орденом княгині Ольги
2,півдні горбистий рельєф
2,Абу військовій базі аль
2,більш важливим стає виробництво
2,Прибережні води Катару
2,року єдину ставку корпоративного
2,і нафтоорієнтованої економіки
2,За даними Фонду
2,Катарі працюють щонайменш два провайдера
2,Темп зростання ВВП
2,Саудівською Аравією і на
2,виведе свої сили через три
2,Хавр аль Удьяд становить близько
2,протягом всього року завдяки
2,а на заході переходить у
2,з прилеглою акваторією розташована на
2,що складається з більш
2,останні десятиліття не перевищує
2,вона в країні всього за
2,громадянам ОАЕ медичні послуги на
2,на яку в Арабських
2,допомога для неблагополучної
2,не менш грандіозний та
2,ранньому середньовіччі Бельгія
2,була ареною запеклої боротьби
2,включена до складу імперії
2,на економічне і
2,Члени парламенту обираються
2,вперше переживала таку складну
2,Іва Летерма і сформовано новий
2,Король Альберт ІІ нарешті
2,Конституція Бельгії гарантує свободу
2,у рейтингу соціальної
2,також віддалений майже на
2,Ютландського півострова і навколишніх
2,Річна сума опадів
2,в яких зберігаються лісові
2,данській мові лише два
2,з данським урядом в
2,угодами територія Данії
2,Країна є великим виробником і
2,Данія проголосувала проти приєднання до
2,перемовини про формування уряду з
2,у рік і
2,справи розглядаються в
2,Данія належить до
2,особливих випадках може досягти
2,і інших західноєвропейських
2,одного зайнятого в національній економіці
2,мікроекономічним індексом конкурентоспроможності Данія посідала
2,загальний рівень ВВП Данії
2,з найбільш економічно
2,Грундвігу країна завдячує більшості
2,років країна входить у
2,органам влади і
2,веде клас і
2,розповсюдженням християнства в
2,спеціалізуються в інженерних
2,Країна справді піклується про своїх
2,чергу фінансується за рахунок восьмивідсоткового
2,житло для незаможних і
2,залишаються лідерами на ринку вітрогенераторів
2,Ця галузь в Данії є
2,час фінансовий сектор пережив
2,з яких є банківська та
2,На частку морського транспорту припадає
2,Значною мірою це відбувається
2,входить до складу Міністерства
2,негайно передається до поліції
2,більшою мірою складається під впливом
2,і тарифи в
2,за діяльністю монополій у
2,Рада може направити
2,ціни встановлюються під впливом механізму
2,інформації необхідно враховувати
2,щодо вільного і незалежного становища
2,чого стали нинішні кордони
2,міфологія має довгу лінію
2,римським істориком Публієм
2,з приходом на ці
2,вважається днем заснування
2,данських євреїв від
2,з Норвегією завдовжки у
2,Малонаселений Норрланд охоплює
2,з півдня на північ
2,роль конституції виконують чотири
2,з інтенсивним сільським
2,в яку входять майже
2,значення сільського господарства
2,зростанню продуктивності сільського
2,займає вирощування зернових
2,виділений у самостійну адміністративну
2,країну протягом XX
2,основну частину іммігрантів становили
2,почали приєднуватися до черги
2,через найрізноманітніших її
2,інтернет та соціальні
2,яких незначною мірою відрізняється
2,можуть використовуватися в державних
2,Більшість віруючих належить до
2,суднах королівської родини і
2,має два національні герби
2,Дибек і поклав на
2,з протокою Скагеррак на
2,разом із берегами численних фіордів
2,в останню неділю жовтня переводом
2,велика кількість невеликих островів
2,Чітко відстежується сезонна зміна переважаючих
2,У горах дуже багато
2,країни вкрито густими хвойними лісами
2,відноситься до Голарктичної
2,витіснили місцеве населення на
2,з нею Норвегія
2,всенародного референдуму парламент
2,року була окупована нацистською Німеччиною
2,року норвежці знову відмовилися
2,наявністю коаліції у
2,до парламенту можуть
2,у Норвегії виступає одним
2,торговим шляхом із Балтійського до
2,року послом Норвегії в
2,територія Норвегії поділяється
2,яких обирає населення на строк
2,включно з береговою охороною
2,суворо дотримується міжнародних
2,В економіці переважає
2,Інвестиції компаній і населення
2,Фіскальний рік в Норвегії
2,Облікова ставка Центрального банку Норвегії
2,верфі спеціалізуються на
2,трудової зайнятості людей і заселення
2,за собою накладання
2,Морський торговий флот
2,ряда міжнародних організацій у галузі
2,У країні не достатньо
2,до складу ряду регіональних і
2,коли чоловіки беруть
2,частина населення країни
2,року Європейську хартію регіональних
2,товариств Червоного Хреста і Червоного
2,На західному узбережжі
2,криміналу та взаємодії
2,з моніторингу та
2,що передають певний набір
2,у Києві та
2,літературі домінувала антифашистська
2,незалежній Україні перекладами
2,з XVI століття норвезькі
2,окупації почали організовуватись
2,козиний та прилар
2,дослідження в країні координуються
2,з Міжнародним олімпійським комітетом у
2,згадки про Японію
2,та експорту товарів
2,сусідів стародавні японці вживали
2,фронт уздовж усього архіпелагу на
2,ери в китайських хроніках
2,періоду на архіпелазі
2,Їх поширенню сприяв
2,країни була перенесена до
2,Доба самурайських міжусобиць
2,третій і останній
2,є унітарною демократичною національною державою
2,державних кордонів і захистом японських
2,дипломатичні відносини з
2,який спричинив хвилю поглинання багатьох
2,та Китаю за показниками
2,Японія дуже залежить
2,в Японії знизилася до
2,Окрім них в
2,на основі китайських
2,вплив на еволюцію
2,Японці познайомилися з ним
2,загальна кількість їхніх
2,та спортивні шоу японського
2,модуль Кібо був
2,та способів їх
2,року японська команда
2,опадів не перевищує
2,на сході країни
2,підземних вод зі східного вододілу
2,Флора переважно пустельна
2,найважливіших проблем на зараз
2,постійних природних водосховищ призводить
2,Різні цивілізації впливали на розвиток
2,які спочатку мешкали
2,феодальний лад і держава
2,король володіє необмеженою
2,принца пост глави
2,На зеленому полотні написана
2,ніколи не буває
2,два мечі й
2,державний гімн Королівства Саудівська
2,король з роду
2,входять до нього
2,Аравія має на своїй території
2,до фонду допомоги
2,повагу до цієї
2,завдяки доходам від нафтовидобутку була
2,Мекку до Джидди
2,км перша залізниця
2,родовища Перської затоки
2,очолює орган з
2,із обмеженою свободою їхнього пересування
2,в країні налічується більш ніж
2,в наш час
2,Аравія є ісламською
2,вихідців з Південної Азії
2,тому й чотири рази поспіль
2,Представники трьох земельних парламентів
2,території західних окупаційних зон
2,за Берлін та
2,Германн Люббе назвав таке ставлення
2,ефективного управління економікою
2,була результатом додатнього
2,територією країною у
2,на південь чергуються
2,в Європі до
2,і запуск першого штучного супутника
2,США та Міжнародного валютного
2,злочинних угруповань і кількості
2,створення приводу для продовження війни
2,якого переобрано Єльцина
2,від ліберального шляху
2,Дмитра Медведєва головою уряду
2,Росія всупереч Будапештського
2,підписали договір про створення
2,якій рішення приймає одна
2,Російська Федерація оголосила
2,Кримської автономії та
2,асамблея Організації з
2,застосуванням чи загрозою застосування ядерної
2,своїм поплічником з ГРУ
2,була сформована представниками
2,диверсантів і припинено діяльність агентурної
2,території Росії в
2,фінансування та військову підготовку
2,міжнаціональної ворожнечі та пропаганду
2,пропаганді війни і
2,Цей ролик викликав критику
2,провадження проти радника президента РФ
2,Росія ділиться на одинадцять
2,сировини на місця переробки та
2,доріг із твердим
2,і автомобільний транспорт перевозять до
2,на IV квартал
2,у головній смузі розселення
2,у Росії вже
2,виконання завдань відповідно до
2,сили РФ складаються з
2,Головнокомандувачем Збройних сил є Президент
2,період російська наука
2,та вузівського в науці
2,близько чотирьох тисяч
2,Виготського з фактичним запереченням суттєвої
2,розрекламованих видів спорту отримали
2,Володарі більшості європейських країн також
2,Князь Київський Ізяслав Ярославич та
2,хотів отримати королівство як
2,розташовані також такі
2,Сицилію можна по праву вважати
2,температур найхолоднішого і
2,Італії утворюються шляхом змішування
2,Середземноморській Італії умови є
2,і зволожених місцевостях
2,Апеннін проходило в Кайнозойську
2,I Барбаросси було розгромлено
2,наполеонівського імперського режиму було утворення
2,складала ядро національного
2,заробітки до сусідніх
2,війни на політичній арені
2,в багатьох містах регулярно
2,цей пост з перервами до
2,Виборний двопалатний Парламент складається
2,також членів Кабінету
2,у свою чергу поділяються
2,розуміють майже скрізь
2,Досить значні мовні
2,які беруть свій початок в
2,Південь і острови надзвичайно
2,є великим виробником
2,з основних галузей
2,туристів має і
2,Найпоширенішим типом будівлі цієї епохи
2,ростом міст розвивається будування міських
2,Італії був значний вплив візантійських
2,спорудженням соборів в
2,Брунеллескі був архітектор
2,здобули всесвітнє визнання
2,кіно починають виявляти
2,не тільки тоді коли грає
2,південного боку омивається Гвінейською
2,мангровими болотами по
2,в Сахелі вибудовували
2,подальшому її спадкоємицею
2,роках XIX століття
2,столітті у середній течії річки
2,переказами вихідці з
2,народів йоруба та едо розрослася
2,в Нігерії мали місце акти
2,і приступив до призначення нових
2,в результаті кривавих
2,перемогу на яких
2,вступу до університету
2,ареною експансії європейської культури
2,звільнилася від засилля труби і
2,Інтернет можна ознайомитися зі змістом
2,Нігерійська радіокорпорацій належить
2,і переходить в
2,Темп зростання ВВП
2,став приносити більше
2,нігерійської економіки становили
2,в тому числі надаються
2,вирощуванням технічних культур привели
2,були відновлені деякі з
2,вилов риби щорічно становив
2,експорт і для
2,гірничодобувної промисловості Нігерії була
2,або на верандах
2,закінчення громадянської війни різко
2,асигнування штатам і зміст
2,повному обсязі в бенінськими портах
2,Лагосі і Кано додалися
2,молодої держави було взято устрій
2,року Ґудлак став виконувачем
2,Південь та ігнорувала
2,парламентом і за посади в
2,законодавча влада були повністю
2,мусульманське право в більшості північних
2,зарахований до складу
2,засилля на Півночі вождів емірів
2,здобув кандидат СДП
2,Основою збройних сил Нігерії
2,африканської єдності і
2,для південного заходу
2,Лукман Аруна грали в
2,за сукупною потужністю ядерний
2,Колишні британські колоністи вперше використали
2,зустрічається в паперах Джорджа Вашингтона
2,журналах широко застосовувалася
2,тримає у лапах
2,складається з трьох
2,півночі на південь
2,Решта території мають власне
2,країна розташована на великій
2,умовами з дуже холодними зимами
2,прибережних районах півдня поступилися місцем
2,вигнали французів з Канади
2,переміг трьох опонентів
2,економічних і трудових
2,сконцентрували увагу на
2,результаті припинення політики конфронтації з
2,Пріоритетним залишається збереження лідерства
2,територію країни поділено на
2,У конституції США
2,світі Нобелівських премій
2,види сучасного транспорту
2,США була першою у
2,західна культура зі значним
2,зручні для стандартизації
2,в чому визначили
2,але вони не є
2,Сумарний наклад газет становить
2,загальний вжиток до
2,місцями проживання людини у Канаді
2,що обмежувала інтереси
2,вищу виконавчу владу в країні
2,у парламенті з
2,доволі несподівано знов
2,півдні і на північному
2,берегів річки Святого Лаврентія
2,Лабрадорського моря до моря
2,бути дуже суворою в деяких
2,Канади і яку
2,вони є різними
2,серед провінцій коливаються від найнижчого
2,Аравії родовище нафти
2,мірою завдяки раннім хвилям української
2,Економіка Канади глибоко
2,в Канаді немає державного міністерства
2,став найголовнішим символом країни з
2,слів гімну французькою мовою є
2,що останні практично не ідентифікують
2,Країна розташована у
2,є продовженням Скелястих гір північноамериканського
2,низовина Мексиканської затоки розширюється
2,Ідальго проголосив незалежність Мексики від
2,республікою і її
2,бідним селянам і націоналізована
2,Партії Демократичної Революції набрали приблизно
2,який складається з двох
2,має право накласти вето
2,бюджет Мексиканських Сполучених
2,галузей мексиканської промисловості є
2,також обслуговують інші численні міжнародні
2,яку потрібно розбити із
2,у Мексиканському національному
2,метою в індіанських поселеннях створюються
2,куполам і фасадам додавав
2,Характерна риса сучасної
2,брязкальця з висушених
2,видами спорту є
2,надав необхідного динамізму процесу становлення
2,обмін особистими посланнями Президента України
2,поїздка робочої делегації експертів
2,Бразилія має найсильнішу
2,Альварісом Кабралом в
2,що пояснюється наявністю
2,рівномірному зволоженню ростуть
2,Бразилії діє сьома
2,урядових посадовців назначається
2,дуже звичайно переходити
2,складу Ради Безпеки
2,інвестують в нове
2,від одного за легкістю ведення
2,економіки є нижчим за більшість
2,у Бразилії загалом
2,Морський транспорт традиційно був дуже
2,або Галеано в
2,Бразилії протягом існування
2,щоб замінити людський
2,Згідно з конституцією Бразилії
2,португальської мови завдяки великій схожості
2,ніж на чотири роки
2,міст на Півдні і Південному
2,програма соціальної допомоги найбіднішим шарам
2,мають значний вплив на
2,мультикультуралізм Бразилії та вирізняється стильовою
2,мусульманське населення в
2,нейтральна федеративна республіка в
2,у собі центральну і південну
2,Швейцарія відрізняється суворістю
2,умовах переважання високого тиску над
2,що розділяють Швейцарію
2,схилах нерідкі обвали
2,басейну річки Інн
2,відрізняються витягнутою формою
2,Енгадин і в лісових
2,у свою чергу може запропонувати
2,прийом високих іноземних гостей і
2,радників мають рівні
2,федеральними зборами терміном
2,принципом якого є свобода
2,до нестабільності виконавчої влади і
2,традиційний нейтралітет Швейцарії
2,видобувалася в минулі
2,року розвивається ініціатива Спільнота
2,не одне сторіччя добре
2,є адміністративним центром кантону
2,письменників і художники жили
2,жив у Цюриху
2,Бажано не займатися нічим із
2,сири емменталер і
2,Вірш оспівує вічну
2,лише в квітні
2,став партнером Великої
2,про взаємну допомогу
2,британської атомної і водневої зброї
2,угодою з Великою
2,у світі Австралію також часто
2,материків з найстарішими родючими
2,Це найсухіший континент на
2,притоками Мюррею є Дарлінг та
2,від узбережжя вглиб
2,Профспілки в Австралійському Союзі виникли
2,США і Великої
2,більша її частина
2,Під орними землями зайнято
2,Невеликі площі зайняті посівами
2,котрих країна навіть
2,федеральним урядом відповідно до
2,однієї з них
2,Воллонгонзі і університет Дікіна
2,у Австралійському музеї
2,у країні так
2,де ставляться насамперед національна
2,Франції на березі Середземного
2,За стародавніми джерелами теренами
2,прихильниками Папи Римського
2,тривалий період боротьби за
2,не скасовуючи привілеї лорда
2,Монако підпадає під
2,маючи вихід до
2,в навчальних закладах
2,III і Міжнародну
2,Міжнародний телевізійний фестиваль
2,з навколишнім світом за
2,сполучення з аеропортом
2,вимогливою до пілотування
2,років провела в
2,своєму розпорядженні найбільші в світі
2,в поєднанні з археологічними
2,з найбільших за
2,положення займають низовини
2,північній частині Хейлунцзян
2,русі на північ
2,річок цієї частини
2,спеціальних адміністративних району
2,ханьцями і нацменшинами
2,КНР претендує на суверенітет
2,при цьому звичайне це поняття
2,управління КНР як спеціальний
2,декількома островами недалеко від Хабаровська
2,поряд з Швейцарією без офіційної
2,під час морського
2,відбулися зміни карстового
2,Денна температура може
2,Річки на острові Науру
2,з узбережжям розташоване скупчення невеликих
2,дуже маленький розмір
2,поширена на прибережній смузі
2,використовували каное або тренованих птахів
2,що залишились живими повернулись
2,острові формувався рух за проголошення
2,став британським протекторатом
2,на північ від
2,в результаті ріст
2,викликані зростанням населення
2,На островах також є фосфатні
2,змушені збирати дощову воду
2,Новій Зеландії проживало
2,які поділяються на дві діалектні
2,правління з Вестмінстерською
2,держави має право розпустити
2,наділений правом видання
2,віці чи є
2,Високий суд Тувалу
2,апеляцій на рішення Високого суду
2,на вісім виборчих
2,які включають в себе
2,з пріоритетних задач Тувалу
2,від попередніх територіальних претензій на
2,вогнища може свідчити
2,роки Другої світової
2,Острови Елліс стали окремою британською
2,орієнтована на ринок економічна діяльність
2,що становить близько
2,здійснюються через Трастовий
2,продажу національного домену верхнього рівня
2,даними ЦРУ в
2,культурою є кокосова
2,приплив грошових коштів
2,році довжина шосейних доріг Тувалу
2,різні види телекомунікаційних
2,країна отримала додатковий
2,країні знаходився в обігу тільки
2,який перебуває у
2,Нукулаелае і Ваїтупу існували тісні
2,з релігійним змістом
2,танці факанау і факасеасеа мали
2,жінки і чоловіки
2,Фіджі з рахунком
2,прийнято рішення про зосередження всіх
2,захворюваності в Тувалу є різні
2,за рівнем ВВП у
2,якої входив глава
2,після одержання таємного листа
2,Італії генералові Джузеппе
2,було піддано бомбардуванню в перебігу
2,потім за ними наступаючі війська
2,На перших повоєнних виборах
2,коли соціалісти відійшли
2,Ради Європи в
2,Третя найменша країна
2,країну відвідало вже лише
2,в Європі та зовсім не
2,тривалості життя у
2,між єпархіями Монтефельтро
2,іноземний громадянин порушив
2,балів відбувається за тим же
2,не включена у
2,посаду президента займає
2,Новою Гвінеєю та Східним
2,з найбільшим мусульманським населенням
2,до того була колоніальним
2,Розстріл демонстрантів у Східному
2,клімат в Індонезії
2,Целебесу і Тимору випадає від
2,Місцеві мешканці займаються переважно
2,розміру середньої ферми та збільшила
2,певні місцеві відмінності
2,більшості міського населення
2,більше ніж одна четверта частина
2,для особистої ініціативи в ситуації
2,товарів та надання послуг для
2,Ява не зовсім придатна
2,Географічні особливості і
2,Більшість високонаселених міст мають
2,повітряні перевозки доступні
2,правову основу їх функціонування були
2,іншими словами всю територію колишньої
2,президента є повноваження видавати
2,законодавчої влади є Народний консультативний
2,напрями державного курсу
2,НКК формально не регламентується і
2,культурного розвитку регіонів
2,статус Палау як
2,чисті податки на
2,кількість виробленої продукції
2,величиною є окремі види продукції
2,розраховують за допомогою індексів
2,у чисельному індексі фізичного
2,у національній валюті згідно
2,високо і низько розвиненими
2,Зеландією острівні держави
2,флоту колонізаторів заперечується
2,придбання вогнепальної зброї для
2,сепаратизму умовно вважається
2,координація співпраці з безпеки в
2,увійшла до Організації
2,Зеландія продовжує розвиватися
2,асоційованими державами Острови Кука
2,найважливіших серед них є Білль
