language,text
1,краявіды багатыя на
1,нізкамі выдмаў ды
1,пасля Швейцарыі паводле
1,Балтыйскага мора быў заселены
1,да парушэння правоў чалавека і
1,з нешматлікіх краін
1,Латвіі ў ЕС
1,амаль цалкам прымусова
1,а латышскія ўлады парушаюць
1,гады пабудавана некалькі дзясяткаў
1,рост пасля атрымання
1,Аснову экспартнай прадукцыі
1,значэнне мае аўтастрада
1,маршруты злучаюць Латвію з краінамі
1,Важную ролю ва
1,было сабрана больш за
1,у Рызе праходзіць
1,Украіну з поўначы на
1,Найбольшае возера Украіны
1,масава экспартавалася праз
1,а на большай
1,далучаная Паўночная Буковіна і Паўднёвая
1,загінула на фронце ці ў
1,гарады УССР былі ўдастоены
1,прыйшоў былы першы сакратар кампартыі
1,які ў другім туры перамог
1,Заканадаўчая галіна ўлады
1,на аснове якой паступова
1,нацыянальнай культуры сучаснай Украіны
1,у тым ліку
1,адзіным міжнародным кінафестывалем ва
1,і Леанід Кучма
1,Літвой і з
1,тлумачэння паходжання назвы
1,некаторых іншых мовах
1,тэрыторыю Польшчы насялялі носьбіты
1,Канфлікт Баляслава з
1,Дзяржава Лакетка займала
1,замку быў падпісаны адпаведны
1,стварэнне Варшаўскага княства
1,Пры гэтым СССР уключыў у
1,рэйха была створана
1,з сярэднімі тэмпературамі
1,Першым паслом Беларусі ў Польшчы
1,Польшча рыхтуецца да
1,і распарадчы орган
1,ў дачыненні да розных
1,была Беларуская Народная Рэспубліка
1,ўведзеным геаграфічным тэрмінам
1,Сяpэднявечча вытокі Дона знаходзіліся
1,храніст Ян са Стробніцы ў
1,афіцыйна прызнанага статусу ў
1,гэтага выразу хутка
1,вызначэння падзвінскіх і падняпроўскіх
1,Межы Беларускай сінагогі
1,у ходзе першага падзела Рэчы
1,месца на многіх заходнееўрапейскіх
1,і самавызначэння яе
1,была размешчана на абшары ад
1,якую заўсёды звязвалі з арэалам
1,рэальным арэалам рассялення
1,і апісаў арэал рассялення
1,як назва ўсёй
1,сібірскіх губерняў замест рэкрут грашыма
1,Беліковіча шляхціцу Полацкага
1,патрыяршы пасад мітрапаліта Сергія у
1,свеце налічваецца тры
1,канца Сусвету і будучае
1,Нерона хрысціянства было
1,больш паслядоўнікаў сярод іншых народаў
1,Царквы для выратавання
1,плыні і рэлігійныя суполкі
1,насельніцтву краін трэцяга
1,большасці развітых краінах
1,распаўсюджанне атэізму зрабілі камуністычныя рэжымы
1,і на карце Скандынавіі Олаўса
1,слоўніку базыльяніна Іларыёна
1,яго сама меней да
1,прыняцця адной з
1,захоўваюцца ў выглядзе выкарыстання асобнымі
1,На думку беларускага этнолага
1,у часы Вялікага Княства Літоўскага
1,і дагаворах Вялікага княства
1,агульным паняццем для продкаў
1,князя Сигизмунда Виленскимъ
1,своему Вилни битье лЂпшее
1,у него же
1,в Ризе или на Гътьскомъ
1,на поле Роусина
1,ва Усходняй Еўропе
1,княствы пачалі жорсткую барацьбу між
1,ў склад Мангольскай
1,Заваяванне Старажытнай Русі войскамі хана
1,пад Кіеў заваёўнікі прывялі
1,перанесена была ў
1,але і жыццёвая
1,і этноніма пры
1,Грынблат указваў на пачатак працэса
1,што на Віленшчыне
1,эндаэтнонім і не было
1,суправаджаўся выкарыстаннем канфесійнага і
1,губерню засяляюць два галоўныя
1,на падставе ў першую
1,з адной групы ў
1,імперыі і прыватнымі даследчыкамі
1,Гэтае несупадзенне этнаграфічнага і
1,прыкметы беларусы ў
1,Гродзенскай губерні беларускамоўнае насельніцтва
1,губерні беларускамоўнае насельніцтва кампактна пражывала
1,жыхароў назвалі сваёй
1,Шафарыку вызначыць дакладныя
1,Расійскай імперыі ў
1,арэал рассялення беларусаў за
1,не згаджаліся з пазіцыямі беларускіх
1,Межы беларускай этнічнай тэрыторыі
1,Украінскай Народнай Рэспублікай
1,руху ў Лазане
1,карты злева і пазначаны
1,міжнароднай падтрымкі і прызнання дзяржаўныя
1,Рэспублікі святкуецца часткай
1,руху было прапанавана
1,ў ходзе І сусветнай
1,урада БНР да Германіі
1,Рады і Народнага
1,капіталістычнага ладу грамадства ў
1,заяве на пасяджэнні
1,БНР на ўмацаванне сваёй улады
1,Францыя і ЗША палічылі за
1,былі накіраваны да падзей
1,аднымі з першых ахвяр
1,час вёў барацьбу супраць
1,беларускай дэлегацыі ў
1,іх дзяржаў поўнапраўнымі
1,згодзе на ўключэнне
1,смерцю Захарка перадаў пячатку і
1,якіх была абвешчана Беларуская
1,БНР на ваяводствы
1,Польскі гісторык Дарота
1,досвед стварэння беларускай
1,Абвяшчэнне БНР аказала
1,i легiтымнай правапераемнасцi
1,Рэспубліку гістарычнай альтэрнатывый
1,замяняе папярэднія адпаведныя нормы
1,сумежных краін з афіцыйна прынятай
1,выкарыстоўваюцца лацінскія літары з трыма
1,беларускія тапонімы ў лацінскім шрыфце
1,у сваім сэрвісе карт
1,свету па хакеі з шайбай
1,вылучыць толькі два значныя разыходжанні
1,ў Раскольніцкім і Растоўскім летапісах
1,і адступлення ледавіка клімат рабіўся
1,князі перасталі прэтэндаваць
1,ваеннага і эканамічнага саюза паміж
1,кіравання дзяржавай з адпаведнымі
1,У выніку ваенных дзеянняў з
1,гэтай мэтай ён збіраўся
1,сучаснай Беларусі была падзелена лініяй
1,Існаванню беларускай дзяржаўнасці
1,Паспалітай з аднаго боку і
1,радах арміі Другой
1,Беларусь была ўключана ў склад
1,з гэтых груп мелі сувязі
1,ў развіты эканамічны раён
1,дэпутатаў была створана Палата
1,часткай стаў Статут Саюза Беларусі
1,сведчыць пра іх высокі
1,аб Тыдрэке Бернскім паведамляе пра
1,і Паўднёвай Амерыкі былі збліжаныя
1,амаль усіх тыпаў
1,дзеліць яе на два
1,некалькі дзесяткаў тысяч
1,уласцівы падземны або паўводны спосаб
1,і голубападобных пераважае
1,з атрадаў бясхвостых
1,іх лічынкі кормяцца
1,і рэк басейна Балтыйскага мора
1,ў барах фауна
1,ў цеснай сувязі
1,фаўны палеагену характэрны росквіт прымітыўных
1,У эпоху бярэзінскага і
1,свет паступова набліжаўся
1,бурэе і раскрываецца
1,часу ў геалагічнай гісторыі Зямлі
1,адбылося другоей буйное выміранне
1,мезазойскія тэктанічныя дэфармацыі
1,мелавы перыяд спецыялізацыя рэптылій
1,адаптыўная рэакцыя птушак і
1,развіццё зародка ў целе
1,У выкапняковым стане вядомыя
1,фоне агульнага адноснага
1,Паўночнага Ледавітага акіяна і
1,Ледавіковыя адклады гэтага
1,на большай частцы паўночнай і
1,становішчы кантынентаў у
1,праходзіла неалітычная рэвалюцыя і
1,свідэрскай культуры і
1,рэдкімі радовішчамі крэменю ў
1,месцах каля вады
1,ямкавыміўцісканнямі ў верхняй
1,яны ператварыліся ў
1,на сходзе Брытанскай асацыяцыі развіцця
1,яго ад неандэртальскага
1,сведчанняў скрэшчвання між чалавекам разумным
1,што дзеці неандэртальцаў выгядалі
1,але звычайна па асобку ці
1,ад іх агульнай
1,былі знаёмы шмат якія спадчынныя
1,У больш позніх
1,не лічаць неандэртальцаў продкамі
1,змяшэння паміж неандэртальцамі і
1,з ізраільскіх пячор
1,было больш за
1,была цесна звязанай з
1,ў ежу мяса сваіх
1,які мае надзвычайнае
1,неандэртальцамі звязаныя паралельныя драпінкі на
1,выніку кулінарных а не
1,сведчанні аб кульце чарапоў зубра
1,фактычна нічым не адрознівалісь
1,можа азначаць у вузкім сэнсе
1,актыўным прыстасаванні да знешніх
1,годзе французскі палеаантолаг Луі
1,самай старажытнай вядомай
1,мігравалі з Афрыкі на Аравійскі
1,насоўваліся са Скандынаўскага і Кольскага
1,утвараецца з цвёрдых атмасферных ападкаў
1,істотнага ўзмацнення жыўлення і
1,парод на вялікую
1,форма назвы паходзіць ад беларусізаванай
1,але з пяціканцовай
1,Расійскай імперыі горад карыстаўся двума
1,Літоўскага Горадзен быў
1,Княства Літоўскага ўдзельнічала
1,смерці Стэфана Баторыя
1,канца XVIII стагоддзя
1,Аўгустам Моцным і
1,вярхоўнага суда Вялікага Княства Літоўскага
1,ў Варшаву дала пачатак
1,гвардыі Вялікага Княства
1,які значна пашкодзіў гістарычны цэнтр
1,Гродна занялі войскі
1,падтрымлівалі беларускія і
1,ў Гродне праводзіла Грамада беларускай
1,тэрыторыя Беларусі разглядалася як
1,Беларусь разам з
1,дзень пасля пачатку
1,года горад быў
1,толькі ў сярэдзіне
1,Таксама развіта харчовая
1,пункты пропуску праз
1,беразе з Гродна
1,Нёман цячэ праз
1,рака Ласасянка i рэчка
1,ўрочышчы Грандзічы находзяцца
1,віленскаму катэдральнаму касцёлу Святога
1,стала павятовым горадам
1,недалёка ад Даўгінава існавала
1,была цэнтрам Вілейскага павета
1,размяшчалася камандаванне палка Корпусу Аховы
1,адбывалі пакаранне ад
1,ў бок сьвежа закопанай
1,забітая большая частка яўрэйскага
1,камандаваў Герой Савецкага Саюза
1,падарожжа па Віліі краязнаўцы
1,ў яго ракі
1,паселішчы бронзавага і жалезнага
1,годзе левым беразе Дняпра насупраць
1,Усходняй Еўропе батальную карціну
1,гадоў горад стаў
1,пачала працаваць брацкая праваслаўная
1,якая стала пэўным крокам у
1,года Оршу займалі нямецкія
1,Цэнтральнай плошчы і гарадскага
1,Прэзідэнта Рэспублікі Беларусь за нумарам
1,выражаны рэльеф практычна поўнасцю забяспечвае
1,Спрыяльнае геаграфічнае становішча заўсёды ўплывала
1,працавала музычнае вучылішча і школьны
1,абумовілі недастатковая колькасць школ і
1,Адкрыты ўстановы новага тыпу
1,Паўднёвую мяжу тундры
1,што спрыяе ўтварэнню балот і
1,вымерлы род млекакормячых
1,Харчуецца не толькі травой і
1,падсямейства палёўкавых сямейства
1,самкі амаль аднолькавая
1,ў Азіі і да
1,здабыча віду на Беларусі
1,паўночным захадзе ў
1,ўсходзе і паўднёвым
1,распасціралася ад вярхоўяў ракі
1,балтаў дасягала вярхоўяў
1,балтаў на поўдні і
1,Гардар Сваварсан адкрыў
1,князямі Яраславічамі удзельнічаў у
1,дзеянні Усяслава былі справакаваныя паходам
1,Ізяслаў вярнуўся ў
1,полацкую зямлю паміж
1,і з выгнутымі
1,сучаснай гістарыяграфіі сфарміравалася меркаванне пра
1,Усяславічаў пасля смерці
1,і прытрымліваўся дахрысціянскіх
1,паўднёвая і ўсходняя часткі
1,пралівах змешваецца да
1,вятры могуць парушаць
1,колькасцю навігацыйных небяспек робяць навігацыю
1,Самая нізкая празрыстасць
1,марской вады змяншаецца ад Дацкіх
1,хімічнай зброі моцна адбіваецца
1,сабою згусткі іпрыта агульнай вагой
1,пашырыўся па ўсёй
1,заліве і ў Архіпелагавым
1,зямлёй не толькі па
1,князь чарнігаўскі Алег Святаславіч
1,сабору ў галовах
1,Глеб канчаткова не змірыўся з
1,які існаваў як
1,вярхоўях Дзвіны і ў вярхоўях
1,пра гісторыю як
1,імёны Рогволодъ і
1,ужо ў другім і нават
1,князь Уладзімір Святаславіч
1,загаду вялікага князя кіеўскага
1,замест іх на тэрыторыі
1,гміны ў Мінскім
1,касцёл Найсвяцейшай Дзевы
1,чыгуначнай магістраллю і
1,атрымаў уладу ў
1,яго шлюбу з полацкай князёўнай
1,крыжападобнай вяршыняй цэнтральнага зубца
1,па смерці свайго брата
1,кіраўніка варажскай дружыны на
1,Ноўгарад і з палоннымі вярнуўся
1,сувязі з гэтым
1,час па нападзе
1,атрымліваў у дадатак да
1,Кіеве тым часам
1,свой час нарадзіла князю
1,ад імя полацкага
1,памежны горад Полацкага
1,імя Жукава знішчыла атрад
1,Цяперашнія герб і сцяг
1,сабой прамавугольнае палотнішча
1,чым за два стагоддзі свайго
1,Браслаў купляцца ў чыстых
1,праходзяць аўтадарогі Лагойск
1,XVIII стагоддзя адноўлены як
1,на захаваных заснаваннях сцен
1,Знаходзіцца непадалёк ад
1,народа і старажытнасць
1,Полацак не вытлумачваецца фанетычнымі законамі
1,хоць у асобных выданнях і
1,и Дир Полочан
1,найбольш вострыя палітычныя
1,Чымсьці незадаволеныя палачане неўзабаве
1,Мсціслаў адправіў ваяводаў
1,стальцы пры падтрымцы
1,называюць яго сынам нейкага Расціслава
1,з Польшчай і Чэхіяй
1,колькасці імпарту і
1,час Лістападаўскай рэвалюцыі
1,поўная афіцыйная назва Германіі гучыць
1,з носьбітамі якой звязваюць развіццё
1,зоне імперыі і атрымлаць
1,на поўнач ад
1,прывяла да пачатку
1,Германіі ў адпаведнасці з пасляваеннымі
1,дэманстрацыі кітайскіх студэнтаў у чэрвені
1,атрымаў унікальны статус саюзнага горада
1,ўдзел Германіі менавіта ў
1,падзяляецца на тры буйныя
1,з Чэхіяй на
1,Эмс і Одэр належаць
1,У асноўным гэта
1,на ўзбярэжжы Паўночнага мора і
1,глеб залежыць пераважна ад мясцовых
1,там распаўсюджваюцца тыповыя
1,якая складаецца з
1,прыбытку нямецкіх кампаній ідзе на
1,канцэрны і сярэднія прамысловыя
1,прамысловасці вядучую ролю
1,сыравіны для хімічнай
1,Германіі прыязджалі ў
1,прапанову аб наданні правамоцнага
1,і кіраўніцтвам Усходняга камітэта
1,скарачэннем будуць праведзены
1,абыходзяцца бюджэту краіны прыкладна
1,і валодае найвышэйшай уладай ва
1,імперыі свяціцелю Льву
1,Канадзе памёр апошні носьбіт ліўскай
1,на прыбалтыйскія землі з поўначы
1,бачныя і на ўзроўні мовы
1,ператвораная Піем XI
1,яна паказвала непасрэдна на патрэбны
1,Уладзіміра Манамаха і палітычна
1,на меркаванне некаторых
1,паходзе супраць Полацкай зямлі
1,Мікалай Саскевіч выводзяць назву
1,язычніцкай старажытнасці было капішча
1,гэта адвольны народны жарт
1,Гэты рачны шлях
1,старажытны племянны цэнтр
1,скончыўся ў выніку шэрага феадальных
1,У гэты час хутка
1,крымчакі неаднаразова спусташалі літоўскія
1,быў адноўлены да
1,маёнтка ў гэты час валодаў
1,Паштовая дарога прайшла
1,насельніцтва Турава з
1,звесткі пра змагароў за
1,з указам Прэзідыума Вярхоўнага
1,на сёння ў
1,XVI стагоддзі на Тураўшчыне
1,на ўвесь Жыткавіцкі раён
1,Займала тэрыторыю ад
1,Кіеўская Русь дасягнула ў часы
1,Кіеўскай Русі доўга існавалі перажыткі
1,развіццё мастацтва афармлення
1,князя тураўскага Ізяслава Яраславіча
1,упершыню згадваецца ў
1,саветнік вялікага князя кіеўскага
1,рашучасці і мужнасці нашчадка
1,яго княжанне прынесла краю
1,годзе паступае ў
1,годзе каралеўскі пісар Адам
1,а наступную ступень магістра
1,займацца лекарскай практыкай
1,года канцлер факультэта свабодных
1,гэтым акце Скарына названы
1,і традыцыйна датуюцца
1,затрымаць доктара і
1,лістоў Лютэра барону
1,Упершыню аб жонцы Скарыны
1,будзе звярнуцца да
1,Скарына вырашыў звярнуцца асабіста
1,на вечны спакой
1,годзе даследчык Адам Мальдзіс выказаў
1,ўлада не падтрымлівалі падобных
1,выданняў ён запазычыў
1,Кнігі Скарыны зрабілі вялікі
1,іх спраў і
1,у прадмове да
1,посполитого доброго и
1,завершанай інтанацыйна і сінтаксічна структурнай
1,радкі стваралі ўзнёслае ўспрыманне
1,місіі кожнай з іх у
1,ў еўрапейскім і
1,была асэнсавана і ў значнай
1,марцы адлюстраваны знак
1,і ўклаў фундуш на царкву
1,Шматэтнічная дзяржава працягвала пашырацца
1,гэтай федэрацыі Вялікае Княства
1,частка ВКЛ увайшла ў
1,княства застаюцца прадметам
1,фарміравання Вялікага княства Літоўскага
1,ваенных дзеянняў з Маскоўскім
1,ВКЛ увайшло ў тэрытарыяльныя спрэчкі
1,на поўдзень і
1,каралём і атрымаў новае імя
1,існаваць адразу пасля падпісання акта
1,улады князя з
1,чале Княства стаяў вялікі
1,Яго заканадаўчая функцыя
1,яго нашчадкам падпарадкоўваліся
1,адбылося істотнае павелічэнне тэрыторыі ВКЛ
1,на ўсходнім памежжы знаходзіліся ў
1,багатыя купцы і
1,паміж Расіяй і Рэччу Паспалітай
1,было пераважна хрысціянскай
1,ў Крычаўскім старостве
1,Найбольш прывелеяваная групай
1,паглыбленне грамадскага падзелу
1,Але асаблівае пашырэнне фальваркі атрымалі
1,Нават пасля спусташальных ваенных ліхалеццяў
1,належным стане выконвала сваю
1,для якіх характэрна
1,калегіумах і дварах
1,у асноўным складалася
1,яе ў памежных фартэцыях выкарыстоўваліся
1,наёмныя фарміраванні ў ВКЛ заставаліся
1,недзе непадалёк існаваў
1,што такі вывад не мае
1,заснавання горада і
1,і расійскім эксклавам
1,належыць таксама паўночная
1,пераходнай зоне паміж
1,сам Ягайла стаў польскім
1,заключана унія з
1,акупавана і далучана да СССР
1,улады і было прынята камрпаміснае
1,Гэтыя змены былі звязаныя
1,краіны Заходняй Еўропы
1,прыток насельніцтва з вёсак
1,літоўская эканоміка развівалася ў
1,вялікім князем і
1,самастойныя паходы ў
1,Кейстут прызнаў яго старэйшага сына
1,Ульяна Цвярская і
1,дзеянне дагавора не
1,цэнтралізацыі дзяржавы і ўмацавання велікакняжацкай
1,атрымаў перамогу над
1,Рымскі абвясціў крыжовы
1,ў гэты час
1,над усімі землямі колішняй
1,іх складалася і атачэнне
1,ў дачыненнях з Заходняй Еўропай
1,тройчы урываецца ў межы Маскоўскага
1,Самым крайнім усходнім валоданнем Вітаўта
1,у Вялікім Княстве Літоўскім аўтакефальную
1,які здзейсніў набег
1,Ягайла пагадзіўся з
1,польскія магнаты затрымалі імператарскіх
1,оперы і балета прайшла
1,Апошні па часе
1,мора глыбока ўразаецца Крымскі
1,якая ўяўляла рэфлекс
1,яно ўяўляла сабой самае глыбокае
1,носіць больш стромкі
1,іх змяняюць дробназярністыя пяскі і
1,заляжы якіх маюцца на дне
1,годзе паводле сучасных ацэнак
1,Марскія цячэнні двух
1,мелкаводных і прыбярэжных
1,На дне Чорнага мора
1,Сярод небяспечных рыб
1,Чорным моры двума
1,які не жывуць у Чорным
1,злучае Чорнае мора з Каспійскім
1,месцазнаходжанне якой дагэтуль нявысветленае за
1,гісторыі і культуры Беларусі
1,пісьменніка ён лічыў абуджэнне
1,Міколы Гусоўскага паўплывала прама ці
1,уплывам ідэй Адраджэння на аснове
1,Беларуская школа іканапісу займае
1,У раннія гады
1,школы іканапісу ўзыходзіць
1,Выдатным узорам служыць абраз
1,прадстаўнікоў рускай візантыстыкі пачатку
1,аўтар абапіраўся на ўласныя
1,выдатны помнік сярэднявечнага
1,малявалі на дошках
1,сутнасці вобразаў гэта
1,Шэдэўрам лічыцца абраз
1,імкненне раскрыць псіхалогію і характар
1,існаваць як асобная мастацкая
1,Адметнай асаблівасцю беларускіх
1,цячэннямі Дняпра да вусця Дона
1,ў бітве пад
1,Слуцкі прыняў удзел у
1,быў верным паплечнікам гетмана вялікага
1,войскам ВКЛ на
1,татарскі кош знаходзіцца пад
1,Правае крыло таксама перайшло ў
1,Рэчы Паспалітай ў
1,бацькоўскай і мацярынскай спадчыны Леў
1,перыяд цяжкіх ваенных канфліктаў на
1,Ян Шымкавіч Андрэй АбрынскіГеранім ВаловічЯўстах
1,Міхал ПацКрыштаф Канстанцін ПацМіхал
1,Крыштаф РадзівілАнтоні ТызенгаўзМікалай
1,Мікалай Ясінскі Вацлаў Агрыпа Стэфан
1,сына віленскага ваяводы
1,далучэнне праваслаўных вернікаў да Уніі
1,Ініцыятарамі шлюбу Ядвігі
1,Ядвіга запыталася пра смерць
1,таго ж года
1,Лугвена Альгердавіча і
1,Лепшая публікацыя належыць
1,зноў увяло ВКЛ у
1,гістарыяграфіі выказваліся думкі аб дзяржаўнай
1,паўтараліся абавязацельствы Крэўскага
1,Польскае каралеўства мелі
1,Неўзабаве спыніла існаванне
1,не дапускалі яго зацвярджэння на
1,Вялікага княства Літоўскага падрыхтаваны
1,дзвюх дзяржаў Польшчы
1,гісторыяй дзяржаўных зносінаў Польшчы
1,з патрабаваннем новай уніі
1,у лютым пакінула
1,захоўваць старыя законы і
1,княства згадзіцца на унію
1,Пануючым вярхам Польшчы
1,Усё гэта шкодна адбілася на
1,нягледзячы на заключэнне
1,сілы пачалі рухацца з
1,замак і ў маі
1,праект уніі не падтрымала большая
1,і адразу паслаў праваслаўных
1,канфесій павінны было застацца
1,захопу расійскімі войскамі
1,Янушам і Багуславам
1,Швецыі падзяляецца на тры
1,па ўзроўню развіцця
1,пачалі засяляць прышоўшыя
1,невялікі ўплыў гаспадарчай
1,з перавагай грубазярністых
1,заліва і Балтыйскага мора распаўсюджаныя
1,ва Усходняй Прыбалтыцы і на
1,прымалі ўдзел на
1,ва Уладзіслава Вазы тытул
1,умовы Сталбоўскага дагавора са
1,збіраліся і спускаліся на
1,паўднёвыя ўскраіны Маскоўскай
1,у барацьбе супраць
1,саюза для вайны з
1,гаварыць аб адсутнасці
1,якімі краінамі Маскоўская
1,гэтага выхаду ў іх час
1,Даніяй і Саксоніяй аб
1,супраць Швецыі ў Лівоніі сіламі
1,Вырашыўшы пачаць вайну са
1,войска страціла ўсю
1,і заняў гарады
1,размясціў сваё войска
1,пад моцны артылерыйскі і ружэйны
1,было аднаўленне саюза з
1,а сам цар
1,сведчыць гняздо роднасных прозвішчаў
1,старажытных і сучасных
1,аднаго з малодшых сыноў Осціка
1,выкрыў і аддаў на
1,пасады ваяводы віленскага і
1,гэтага галоўныя іх
1,на Біржах і
1,сувязі з чым Мікалай
1,адмовіліся ад статуса
1,ўладанні павялічыліся за
1,ўпоравень з іншымі магнацкімі родамі
1,Ераніма і пра
1,і працу сейма
1,павятовых сойміках рашэнні прымаліся большасцю
1,ён толькі наклаў
1,з боку Тэўтонскага ордэна
1,па радзе Марціна
1,ў надзеі ўсталяваць дынастычнае сваяцтва
1,распачатае Трыццацігадовай вайны
1,назва Прусія была
1,Вайна за аўстрыйскую спадчыну
1,Прусія падчас кіравання Фрыдрыха
1,герцагствамі Шлезвіг і Гольштэйн
1,Аднак карані будучых праблем знаходзіліся
1,і звярнуў сваю
1,над гэтымі тэрыторыямі доўжыўся ўсяго
1,раней якія ўваходзілі ў яе
1,Германіі ў параўнанні
1,ў складзе Германіі на
1,Аўстрыі названы астэроід
1,годзе і ў
1,складаецца з Федэральнага
1,па прадстаўленні ўрада і абедзвюх
1,якога звязаны росквіт Аўстрыйскага
1,на Альпы Паўночнага Ціроля
1,Каля паловы пяцідзесятнікаў Аўстрыі не
1,адвентыстаў сёмага дня з
1,вялікую колькасць знакамітых
1,Біёлагі Грэгар Іаган Мендэль
1,вучоных заўсёды былі
1,Аўстрыйская эканоміка адрозніваецца параўнальна
1,якія практычна адсутнічалі
1,федэральная чыгунка па праве ганарыцца
1,ў Германіі да
1,і Майрхофен ператварыліся
1,У рамках развіцця
1,дня заснавання Нацыянальнай акадэміі навук
1,Паспалітай на ВКЛ
1,якая захоўвала федэрацыйны
1,Прусіяй і Аўстрыяй сталі
1,і Прусія пайшлі
1,колы грамадства пачалі рыхтавацца да
1,далучаную ўсходнебеларускую тэрыторыю і
1,павет быў далучаны да
1,намесніцтва ў складзе
1,наладзіць сувязі з мясцовым насельніцтвам
1,орган кіравання тэрыторыяй
1,Літвы былі створаны наступныя
1,па памерах губернямі
1,падтрыманнем грамадскага парадку і
1,Галоўным органам павятовай улады
1,быў заснаваны Галоўны
1,ён пачаў ваенныя дзеянні
1,ў Вільні была
1,Напалеон пакідае сваю армію і
1,часткі шляхты правоў з
1,вывучаць экспедыцыя рускага акадэміка
1,пасля далучэння яе да Расійскай
1,Чацкі першымі загаварылі
1,імперыя стаяла ў кроку
1,ў першую чаргу
1,ў Вільні для
1,рэформы былі распрацаваныя ў Рэдакцыйных
1,некаторыя грамадзянскія правы
1,выкананні павіннасцей уводзілася кругавая
1,адбываць паншчыну і выконваць
1,Магілёўскай губерняў праводзілася такая ж
1,з аброку на выкуп зямлі
1,вялікую ролю ў
1,з ёй была адменена
1,Беларусі буржуазныя рэформы
1,графскі род Бандынэлі
1,Абуховіч удзельнічаў у
1,выкрыццё дэмагогіі і
1,шмат цяжкасцей рознага
1,Ён перакладаў на беларускую
1,ўспамінаў лёгка і
1,аднаго з самых яркіх
1,ён мужна вытрымаў
1,фурманам у ваяводзіхі Хадкевічыхі
1,расказвае пра сваё нешчаслівае
1,свой досыць экзатычны
1,апошнія раздзелы мемуараў
1,падставу для патрыятычнага
1,дзядоў не мае па што
1,як у далёкай
1,Пецярбургскім універсітэце на медыцынскім
1,Люцынка стала калыскай яго творчых
1,ажыццявіў шматлікія падарожжы па
1,ў ёй адну з
1,распрацоўваў новыя жанравыя формы
1,і ўчынкаў сталі народныя
1,і творы на
1,жыццё і побыт селяніна як
1,садзейнічаў яго станаўленню і
1,Для гэтага пісьменнік
1,Такія нацыянальныя памінкі
1,угодкам з дня
1,Беларусі і Літве ўзначаліла невялікі
1,яна не прымала
1,Яна таксама мела знаёмых і
1,літаграфія была спробай ідэалізацыі
1,глыбока зацікаўлена культурай
1,было вынікам глыбокіх патрыятычных
1,ўсё жыццё чакала гэтага
1,поўным знішчэннем Вялікай арміі
1,пагражалі аднаўленнем незалежнай
1,і мэт інтэрвенцыі ў
1,з саюзнымі дагаворамі з
1,па законе не магла ваяваць
1,тэрыторыю былога ВКЛ
1,Напалеонам цераз Нёман каля
1,перайшла іншая групоўка
1,ад Коўна пад
1,і саслабелага маршам на
1,апынуўся адрэзаным ад
1,ў Дрыскі ўмацаваны лагер на
1,ўварвання размяшчалася пад Гроднам на
1,мясцовасці ў раёне
1,па адзіночцы і выступіў
1,для чаго фарсіраваў Дняпро
1,корпус якога ўліліся астаткі дывізіі
1,якая разбурыла немалы
1,былі не на баку асцярожнага
1,бітвы па палітычных і
1,ў раёне Чырвонай
1,армія Напалеона глыбока ўрэзалася ў
1,кастрычніка адбылася бітва
1,замыкаючыя карпусы французаў у бітве
1,адмірала Чычагава захапіла
1,адарваўшыся ад пераследваўшых яго войскаў
1,сваю чаргу ўдала
1,Рыгі ў бок Прусіі
1,адмірал Чычагаў з арміяй
1,Шварцэнберг быў вымушаны звярнуць
1,снежня адступіў праз
1,Хоць Напалеону ўдалося сабраць свежыя
1,развівацца ўжо па законах самой
1,час у вясковым асяродку замовы
1,фізіялагічнымі цыкламі жыцця
1,звязаны з культам продкаў
1,пасрэдніцы паміж таямнічымі сіламі
1,што паведамляюцца з
1,актуальныя для чалавека пытанні аб
1,у аснове якіх ляжаць
1,цалкам самастойныя згусткі
1,традыцыйна адносяць усё багацце
1,выказванне прыказка змяшчае
1,мары і надзеі на шчаслівае
1,працягам гэтай тэматыкі сталі
1,прымеркаваны таксама салдацкія песні
1,класічнаму беларускаму фальклору
1,станаўленні народных форм тэатральных прадстаўленняў
1,творчасці дзяцей і
1,адлюстроўвае эстэтычныя прынцыпы
1,перадаючы багатыя ў
1,танцавальнае мастацтва вылучылася
1,сувязь з каляндарнай
1,Скончыўся перыяд прадукцыйнага развіцця
1,існуюць у разнастайнасці рэгіянальных і
1,а таксама дзесяць матываў з
1,на арыгінальныя тэксты
1,ўказе імператара Аляксандра I у
1,сувязі з гэтым
1,да Ануфрыя Петрашкевіча
1,выдатнай рэкамендацыі Адама Міцкевіча
1,за што маладыя
1,ацэнку музычнасці верша
1,збіральнік і перакладчык
1,захаванне безнайдзена каханай
1,пагрозу ад арыштаваных
1,дазволілі жыць на кватэры
1,паліцэйскага нагляду і атрымаў
1,Цверы захапіўся збіраннем мясцовых этнаграфічных
1,да смерці яе ўладальніка Адама
1,гарадзенца Заторскага над магілай Чачота
1,і вершы з нагоды студэнцкіх
1,сярод моладзі была таксама і
1,які быў прачытаны на
1,У часе зняволення па справе
1,напрыклад Адама Міцкевіча ці Уладзіслава
1,напісаныя паводле беларускіх
1,адзначае польскі даследчык
1,цярпелі жанравыя страты
1,таксама сляпое прытрымліванне фальклорнай
1,адукаванай публікі роднага краю
1,падрыхтаваў да выдання
1,яго ўласных твораў
